5.3793615039806975e-03 8.2173668498754942e+03
5.4417142868658872e-03 8.2806045126862209e+03
5.5047898078549673e-03 8.3439682638781342e+03
5.5685964442864092e-03 8.4074493717558016e+03
5.6331426706013521e-03 8.4710389271583736e+03
5.6984370594691360e-03 8.5347278433425090e+03
5.7644882829258736e-03 8.5985068559486990e+03
5.8313051135262190e-03 8.6623665230534498e+03
5.8988964255084937e-03 8.7262972253090520e+03
5.9672711959733102e-03 8.7902891661725389e+03
6.0364385060758642e-03 8.8543323722264922e+03
6.1064075422320365e-03 8.9184166935930280e+03
6.1771875973384884e-03 8.9825318044429678e+03
6.2487880720068882e-03 9.0466672036024393e+03
6.3212184758124484e-03 9.1108122152580909e+03
6.3944884285569428e-03 9.1749559897633644e+03
6.4686076615463276e-03 9.2390875045474077e+03
6.5435860188832358e-03 9.3031955651281041e+03
6.6194334587743944e-03 9.3672688062305715e+03
6.6961600548532223e-03 9.4312954624217837e+03
6.7737759975177517e-03 9.4952627080495222e+03
6.8522915952840642e-03 9.5591573079779537e+03
6.9317172761554071e-03 9.6229658261948625e+03
7.0120635890071840e-03 9.6866746276397716e+03
7.0933412049879966e-03 9.7502698801850984e+03
7.1755609189369284e-03 9.8137375567718045e+03
7.2587336508172532e-03 9.8770634377025035e+03
7.3428704471667650e-03 9.9402331130937928e+03
7.4279824825649182e-03 1.0003231985489565e+04
7.5140810611169697e-03 1.0066045272638210e+04
7.6011776179553299e-03 1.0128658010434330e+04
7.6892837207583132e-03 1.0191055056027844e+04
7.7784110712864904e-03 1.0253221091101634e+04
7.8685715069368514e-03 1.0315140625319340e+04
7.9597770023149862e-03 1.0376797999944818e+04
8.0520396708254772e-03 1.0438177391634974e+04
8.1453717662807457e-03 1.0499262816406574e+04
8.2397856845285201e-03 1.0560038133778762e+04
8.3352939650981964e-03 1.0620487051072778e+04
8.4319092928662603e-03 1.0680592660055752e+04
8.5296444997410258e-03 1.0740336208292696e+04
8.6285125663668957e-03 1.0799698375766706e+04
8.7285266238483795e-03 1.0858659654122897e+04
8.8296999554940917e-03 1.0917200352907317e+04
8.9320459985809692e-03 1.0975300606074243e+04
9.0355783461389307e-03 1.1032940378761807e+04
9.1403107487562328e-03 1.1090099474337658e+04
9.2462571164057435e-03 1.1146757541715169e+04
9.3534315202923862e-03 1.1202894082940506e+04
9.4618481947220025e-03 1.1258488461050438e+04
9.5715215389918663e-03 1.1313519908201530e+04
9.6824661193031236e-03 1.1367967534069607e+04
9.7946966706953954e-03 1.1421810334518817e+04
9.9082280990037980e-03 1.1475027200539680e+04
1.0023075482838654e-02 1.1527596927454577e+04
1.0139254075588154e-02 1.1579498224388859e+04
1.0256779307444218e-02 1.1630709724005885e+04
1.0375666787451859e-02 1.1681209992503689e+04
1.0495932305582278e-02 1.1730977539773392e+04
1.0617591834830001e-02 1.1779990169317605e+04
1.0740661533334334e-02 1.1828223392894166e+04
1.0865157746525383e-02 1.1875652175183175e+04
1.0991097009294973e-02 1.1922251416355546e+04
1.1118496048192711e-02 1.1967995966067461e+04
1.1247371783647519e-02 1.2012860637824557e+04
1.1377741332214914e-02 1.2056820223710318e+04
1.1509622008850324e-02 1.2099849509473264e+04
1.1643031329208768e-02 1.2141923289966426e+04
1.1777987011971193e-02 1.2183016384931634e+04
1.1914506981197760e-02 1.2223103655121498e+04
1.2052609368708425e-02 1.2262160018750439e+04
1.2192312516491107e-02 1.2300160468265880e+04
1.2333634979137760e-02 1.2337080087430173e+04
1.2476595526308698e-02 1.2372894068702690e+04
1.2621213145225473e-02 1.2407577730911507e+04
1.2767507043192657e-02 1.2441106537202801e+04
1.2915496650148840e-02 1.2473456113256192e+04
1.3065201621247212e-02 1.2504602265752577e+04
1.3216641839466052e-02 1.2534521000681878e+04
1.3369837418249465e-02 1.2563187398333526e+04
1.3524808704178755e-02 1.2590573107500231e+04
1.3681576279674718e-02 1.2616649265194639e+04
1.3840160965731315e-02 1.2641387245316329e+04
1.4000583824680975e-02 1.2664758684406856e+04
1.4162866162991988e-02 1.2686735507768608e+04
1.4327029534098309e-02 1.2707289955924072e+04
1.4493095741262165e-02 1.2726394611391583e+04
1.4661086840469845e-02 1.2744022425750811e+04
